haplotype,jaccard,union,total_ref,pop,mutual,total,seqID,unique_ref_motifs,shared_with_ref_perc
HG02723.maternal,0.03871319168686504,310256,14741,AFR,12011,307526,chr12,14741,81.48022522216947
HG02723.maternal,0.04443675275606852,309136,15347,AFR,13737,307526,chr16,15347,89.50935036163419
HG02723.maternal,0.045377363067419185,309185,15689,AFR,14030,307526,chr9,15689,89.42571228249092
HG02723.maternal,1.3006988004305312e-05,307527,5,AFR,4,307526,chrM,5,80.0
HG02723.maternal,0.06368745240550988,311223,23518,AFR,19821,307526,chr2,23518,84.2801258610426
HG02723.maternal,0.0351876318365211,309569,12936,AFR,10893,307526,chr4,12936,84.20686456400742
HG02723.maternal,0.04008513198368519,309167,14034,AFR,12393,307526,chr8,14034,88.30696879008123
HG02723.maternal,0.0394856512568454,310062,14779,AFR,12243,307526,chr6,14779,82.84051694972597
HG02723.paternal,0.04304855292051654,309209,15028,AFR,13311,307492,chr5,15028,88.57466063348416
HG02723.paternal,0.03241918732961184,308120,10617,AFR,9989,307492,chr22,10617,94.08495808608835
HG02723.paternal,0.019919557501489677,308792,7451,AFR,6151,307492,chr13,7451,82.55267749295396
HG02723.paternal,0.04521608069331324,310509,17057,AFR,14040,307492,chr7,17057,82.31224717124934
HG02723.paternal,0.033384298430879665,308708,11522,AFR,10306,307492,chr20,11522,89.44627668807499
HG02723.paternal,0.017024924385786146,309135,6906,AFR,5263,307492,chr18,6906,76.20909354184766
HG02723.paternal,0.028239369040733837,309497,10745,AFR,8740,307492,chr15,10745,81.34015821312238
HG02723.paternal,0.05046044795630828,309807,17948,AFR,15633,307492,chr17,17948,87.10162692221975
HG02723.paternal,0.05350601652732808,310395,19511,AFR,16608,307492,chr19,19511,85.12121367433755
HG02723.paternal,0.04332814909942758,309914,15850,AFR,13428,307492,chr10,15850,84.71924290220821
HG02723.paternal,0.08647077962869301,310417,29767,AFR,26842,307492,chr1,29767,90.17368226559613
HG02723.paternal,0.03218340130056211,308482,10918,AFR,9928,307492,chr14,10918,90.93240520241802
HG02723.paternal,0.014045208115009132,308219,5056,AFR,4329,307492,chr21,5056,85.62104430379746
HG02723.paternal,0.04684214412522914,311493,18592,AFR,14591,307492,chr11,18592,78.47999139414802
HG02723.paternal,0.04885127199666107,309081,16688,AFR,15099,307492,chr3,16688,90.47818791946308
HG02723.paternal,0.03830575649680194,310345,14741,AFR,11888,307492,chr12,14741,80.64581778712434
HG02723.paternal,0.04258988344943178,309651,15347,AFR,13188,307492,chr16,15347,85.93210399426599
HG02723.paternal,0.0383492104290832,311245,15689,AFR,11936,307492,chr9,15689,76.07878131174708
HG02723.paternal,6.504170799525195e-06,307495,5,AFR,2,307492,chrM,5,40.0
HG02723.paternal,0.062233446827355376,311617,23518,AFR,19393,307492,chr2,23518,82.46024321796071
HG02723.paternal,0.03416580063387146,309842,12936,AFR,10586,307492,chr4,12936,81.83364254792826
HG02723.paternal,0.04136626570020145,308754,14034,AFR,12772,307492,chr8,14034,91.00755308536412
HG02723.paternal,0.044076769064296036,308666,14779,AFR,13605,307492,chr6,14779,92.05629609581162
HG02080.maternal,0.043553641362076366,309733,15028,EAS,13490,308195,chr5,15028,89.76577056161831
HG02080.maternal,0.025580647236698194,310860,10617,EAS,7952,308195,chr22,10617,74.89874729207874
HG02080.maternal,0.01931442042206901,309665,7451,EAS,5981,308195,chr13,7451,80.27110454972487
HG02080.maternal,0.04729797174808332,310563,17057,EAS,14689,308195,chr7,17057,86.11713665943601
HG02080.maternal,0.03442842537110614,309076,11522,EAS,10641,308195,chr20,11522,92.35375802812011
HG02080.maternal,0.019058368476882876,309208,6906,EAS,5893,308195,chr18,6906,85.33159571387199
HG02080.maternal,0.027512886597938144,310400,10745,EAS,8540,308195,chr15,10745,79.47882736156352
HG02080.maternal,0.04497175648095044,312107,17948,EAS,14036,308195,chr17,17948,78.20369957655448
HG02080.maternal,0.049798020893064794,312161,19511,EAS,15545,308195,chr19,19511,79.6730049715545
HG02080.maternal,0.045087320400561175,310065,15850,EAS,13980,308195,chr10,15850,88.2018927444795
HG02080.maternal,0.08359704895010725,311889,29767,EAS,26073,308195,chr1,29767,87.59028454328619
HG02080.maternal,0.02958608518340469,309943,10918,EAS,9170,308195,chr14,10918,83.98974171093607
HG02080.maternal,0.012485939984744076,309388,5056,EAS,3863,308195,chr21,5056,76.40427215189874
HG02080.maternal,0.05374371211144073,310120,18592,EAS,16667,308195,chr11,18592,89.6460843373494
HG02080.maternal,0.04520784606426,310831,16688,EAS,14052,308195,chr3,16688,84.20421860019175
HG02080.maternal,0.043887522263777685,309359,14741,EAS,13577,308195,chr12,14741,92.10365646835358
HG02080.maternal,0.04281934009546924,310257,15347,EAS,13285,308195,chr16,15347,86.56414934514889
HG02080.maternal,0.047419159759524744,309221,15689,EAS,14663,308195,chr9,15689,93.46038625788769
HG02080.maternal,1.2978753780062038e-05,308196,5,EAS,4,308195,chrM,5,80.0
HG02080.maternal,0.06367361859319685,311856,23518,EAS,19857,308195,chr2,23518,84.4332001020495
HG02080.maternal,0.034431552431694164,310442,12936,EAS,10689,308195,chr4,12936,82.62987012987013
HG02080.maternal,0.037306850373422615,310640,14034,EAS,11589,308195,chr8,14034,82.57802479692177
HG02080.maternal,0.03965826932857777,310654,14779,EAS,12320,308195,chr6,14779,83.36152649029027
HG01109.maternal,0.040316223338363474,310793,15028,AMR,12530,308295,chr5,15028,83.37769496939048
HG01109.maternal,0.026843757546486356,310575,10617,AMR,8337,308295,chr22,10617,78.52500706414241
HG01109.maternal,0.02055354620588454,309387,7451,AMR,6359,308295,chr13,7451,85.34424909408133
HG01109.maternal,0.04263780776613779,312047,17057,AMR,13305,308295,chr7,17057,78.00316585566043
HG01109.maternal,0.031115596164634423,310166,11522,AMR,9651,308295,chr20,11522,83.76149973962853
HG01109.maternal,0.017203988769483976,309870,6906,AMR,5331,308295,chr18,6906,77.19374456993918
HG01109.maternal,0.02875974216515489,310121,10745,AMR,8919,308295,chr15,10745,83.00604932526757
HG01109.maternal,0.0491376787592093,310963,17948,AMR,15280,308295,chr17,17948,85.13483396478716
HG01109.maternal,0.052955158679172554,311320,19511,AMR,16486,308295,chr19,19511,84.49592537542925
HG01109.maternal,0.03861669438276411,312093,15850,AMR,12052,308295,chr10,15850,76.03785488958991
HG01109.maternal,0.08598596186896673,311295,29767,AMR,26767,308295,chr1,29767,89.92172540061142
HG01109.maternal,0.031993068599527344,309317,10918,AMR,9896,308295,chr14,10918,90.63931122916286
HG01109.maternal,0.014034962817218638,309014,5056,AMR,4337,308295,chr21,5056,85.77927215189874
HG01109.maternal,0.05419874161912532,310081,18592,AMR,16806,308295,chr11,18592,90.39371772805508
HG01109.maternal,0.043823613488833714,311339,16688,AMR,13644,308295,chr3,16688,81.75934803451582
HG01109.maternal,0.04120856983539135,310251,14741,AMR,12785,308295,chr12,14741,86.73088664269724
HG01109.maternal,0.04337369595213225,310188,15347,AMR,13454,308295,chr16,15347,87.66534176060468
HG01109.maternal,0.04435168023208961,310225,15689,AMR,13759,308295,chr9,15689,87.69838740518834
HG01109.maternal,1.2974543944780341e-05,308296,5,AMR,4,308295,chrM,5,80.0
HG01109.maternal,0.06683364091747956,311026,23518,AMR,20787,308295,chr2,23518,88.38761799472745
HG01109.maternal,0.033475320597376026,310826,12936,AMR,10405,308295,chr4,12936,80.43444650587507
HG01109.maternal,0.03546876204672201,311288,14034,AMR,11041,308295,chr8,14034,78.67322217471855
HG01109.maternal,0.039036972238660046,310936,14779,AMR,12138,308295,chr6,14779,82.13004939441099
HG01243.maternal,0.04317586107708567,309409,15028,AMR,13359,307740,chr5,15028,88.89406441309555
HG01243.maternal,0.025684230874559014,310385,10617,AMR,7972,307740,chr22,10617,75.08712442309503
HG01243.maternal,0.01930658008350015,309221,7451,AMR,5970,307740,chr13,7451,80.12347335928064
HG01243.maternal,0.04565780789723613,310615,17057,AMR,14182,307740,chr7,17057,83.14474995602978
HG01243.maternal,0.03132126913162298,309566,11522,AMR,9696,307740,chr20,11522,84.15205693455997
HG01243.maternal,0.01791277510522178,309109,6906,AMR,5537,307740,chr18,6906,80.17665797856937
HG01243.maternal,0.028462465003180795,309671,10745,AMR,8814,307740,chr15,10745,82.02885062819917
HG01243.maternal,0.044785982606575625,311727,17948,AMR,13961,307740,chr17,17948,77.78582571874304
HG01243.maternal,0.05095637540785654,311384,19511,AMR,15867,307740,chr19,19511,81.3233560555584
HG01243.maternal,0.04254057850547383,310386,15850,AMR,13204,307740,chr10,15850,83.30599369085174
HG01243.maternal,0.08536412809282164,310962,29767,AMR,26545,307740,chr1,29767,89.17593308025666
HG01243.maternal,0.032692743947888646,308570,10918,AMR,10088,307740,chr14,10918,92.3978750686939
HG01243.maternal,0.014487771179486847,308329,5056,AMR,4467,307740,chr21,5056,88.3504746835443
HG01243.maternal,0.05284689242205245,309952,18592,AMR,16380,307740,chr11,18592,88.10240963855422
HG01243.maternal,0.045392004279163886,310341,16688,AMR,14087,307740,chr3,16688,84.41395014381591
HG01243.maternal,0.037286619983338105,310889,14741,AMR,11592,307740,chr12,14741,78.63781290278814
HG01243.maternal,0.04087306701030928,310400,15347,AMR,12687,307740,chr16,15347,82.66762233661302
HG01243.maternal,0.04189095594749134,310425,15689,AMR,13004,307740,chr9,15689,82.88609854037861
HG01243.maternal,9.748425629260875e-06,307742,5,AMR,3,307740,chrM,5,60.0
HG01243.maternal,0.06661987068854486,310568,23518,AMR,20690,307740,chr2,23518,87.97516795645888
HG01243.maternal,0.031341358693729476,310931,12936,AMR,9745,307740,chr4,12936,75.33240568954855
HG01243.maternal,0.038932441333350554,309716,14034,AMR,12058,307740,chr8,14034,85.91990879293145
HG01243.maternal,0.038792173282873016,310475,14779,AMR,12044,307740,chr6,14779,81.49401177346235
NA20129.paternal,0.042933989435209936,309708,15028,AFR,13297,307977,chr5,15028,88.48150119776417
NA20129.paternal,0.03028166736733176,309230,10617,AFR,9364,307977,chr22,10617,88.19817274182914
NA20129.paternal,0.01942356294721057,309418,7451,AFR,6010,307977,chr13,7451,80.66031405180513
NA20129.paternal,0.04700394920790357,310442,17057,AFR,14592,307977,chr7,17057,85.54845517969163
NA20129.paternal,0.032547151518285355,309428,11522,AFR,10071,307977,chr20,11522,87.40670022565527
NA20129.paternal,0.01795170206575502,309330,6906,AFR,5553,307977,chr18,6906,80.40834057341442
NA20129.paternal,0.031589645328551734,308962,10745,AFR,9760,307977,chr15,10745,90.83294555607259
NA20129.paternal,0.05261033151936958,309635,17948,AFR,16290,307977,chr17,17948,90.7622019166481
NA20129.paternal,0.05056700617531478,311725,19511,AFR,15763,307977,chr19,19511,80.79032340730869
NA20129.paternal,0.04123098095201348,311004,15850,AFR,12823,307977,chr10,15850,80.90220820189275
NA20129.paternal,0.07530620106911691,314091,29767,AFR,23653,307977,chr1,29767,79.46047636644606
NA20129.paternal,0.027530119123186328,310351,10918,AFR,8544,307977,chr14,10918,78.2560908591317
NA20129.paternal,0.015335463258785943,308305,5056,AFR,4728,307977,chr21,5056,93.5126582278481
NA20129.paternal,0.050388706445418666,310903,18592,AFR,15666,307977,chr11,18592,84.26204819277109
NA20129.paternal,0.04341552147475864,311156,16688,AFR,13509,307977,chr3,16688,80.95038350910833
NA20129.paternal,0.03631891280891949,311408,14741,AFR,11310,307977,chr12,14741,76.72478122244081
NA20129.paternal,0.04485801908590597,309443,15347,AFR,13881,307977,chr16,15347,90.44764449077995
NA20129.paternal,0.044124288682142535,309988,15689,AFR,13678,307977,chr9,15689,87.18210210975843
NA20129.paternal,3.2469535458356195e-06,307981,5,AFR,1,307977,chrM,5,20.0
NA20129.paternal,0.06659652441947637,310797,23518,AFR,20698,307977,chr2,23518,88.00918445446041
NA20129.paternal,0.03305380740073074,310645,12936,AFR,10268,307977,chr4,12936,79.37538651824366
NA20129.paternal,0.034550226982846974,311257,14034,AFR,10754,307977,chr8,14034,76.62818868462305
NA20129.paternal,0.04170284183517033,309835,14779,AFR,12921,307977,chr6,14779,87.42810744975979
NA20129.maternal,0.04273741753306754,309518,15028,AFR,13228,307718,chr5,15028,88.0223582645728
NA20129.maternal,0.02896161616161616,309375,10617,AFR,8960,307718,chr22,10617,84.39295469529999
NA20129.maternal,0.019881886578755763,309025,7451,AFR,6144,307718,chr13,7451,82.45873037176219
NA20129.maternal,0.04825304607439684,309825,17057,AFR,14950,307718,chr7,17057,87.64730022864514
NA20129.maternal,0.029368140017798874,310132,11522,AFR,9108,307718,chr20,11522,79.04877625412254
NA20129.maternal,0.01806226985328855,309042,6906,AFR,5582,307718,chr18,6906,80.8282652765711
NA20129.maternal,0.027721034101067212,309873,10745,AFR,8590,307718,chr15,10745,79.94416007445324
NA20129.maternal,0.05271902688479653,309357,17948,AFR,16309,307718,chr17,17948,90.86806329396033
NA20129.maternal,0.04912025340805622,311908,19511,AFR,15321,307718,chr19,19511,78.52493465224745
NA20129.maternal,0.04356239578663553,310061,15850,AFR,13507,307718,chr10,15850,85.21766561514195
NA20129.maternal,0.07346995899957695,314387,29767,AFR,23098,307718,chr1,29767,77.59599556555918
NA20129.maternal,0.03284570976619352,308503,10918,AFR,10133,307718,chr14,10918,92.81003846858398
NA20129.maternal,0.0131283586150602,308721,5056,AFR,4053,307718,chr21,5056,80.1621835443038
NA20129.maternal,0.046422134853800416,311834,18592,AFR,14476,307718,chr11,18592,77.86144578313252
NA20129.maternal,0.045840090010219645,310187,16688,AFR,14219,307718,chr3,16688,85.2049376797699
NA20129.maternal,0.039576637017502574,310183,14741,AFR,12276,307718,chr12,14741,83.27793229767316
NA20129.maternal,0.04047369065179164,310498,15347,AFR,12567,307718,chr16,15347,81.88571056232489
NA20129.maternal,0.043888189535521774,309810,15689,AFR,13597,307718,chr9,15689,86.66581681432851
NA20129.maternal,1.2998872347823826e-05,307719,5,AFR,4,307718,chrM,5,80.0
NA20129.maternal,0.06029449423815621,312400,23518,AFR,18836,307718,chr2,23518,80.09184454460413
NA20129.maternal,0.03252252426309112,310554,12936,AFR,10100,307718,chr4,12936,78.07668521954236
NA20129.maternal,0.03760509011870709,310091,14034,AFR,11661,307718,chr8,14034,83.0910645575032
NA20129.maternal,0.04046729514702182,309954,14779,AFR,12543,307718,chr6,14779,84.87042425062589
HG01109.paternal,0.041141285437343626,301765,15028,AMR,12415,299152,chr5,15028,82.61245674740485
HG01109.paternal,0.029957540755222622,300759,10617,AMR,9010,299152,chr22,10617,84.86389752284073
HG01109.paternal,0.01903441949507438,300876,7451,AMR,5727,299152,chr13,7451,76.86216615219433
HG01109.paternal,0.051653263624209286,300678,17057,AMR,15531,299152,chr7,17057,91.05352641144398
HG01109.paternal,0.030790261252712395,301394,11522,AMR,9280,299152,chr20,11522,80.54157264363826
HG01109.paternal,0.018689069141234776,300443,6906,AMR,5615,299152,chr18,6906,81.30611062843904
HG01109.paternal,0.030020108686620244,300865,10745,AMR,9032,299152,chr15,10745,84.05770125639833
HG01109.paternal,0.0513263421734042,301619,17948,AMR,15481,299152,chr17,17948,86.25473590372187
HG01109.paternal,0.05116228439105006,303153,19511,AMR,15510,299152,chr19,19511,79.49361898416278
HG01109.paternal,0.039397878981858495,303062,15850,AMR,11940,299152,chr10,15850,75.33123028391167
HG01109.paternal,0.08674276840731501,302665,29767,AMR,26254,299152,chr1,29767,88.19834044411597
HG01109.paternal,0.03223508340906897,300387,10918,AMR,9683,299152,chr14,10918,88.68840446968309
HG01109.paternal,0.012605643413742715,300421,5056,AMR,3787,299152,chr21,5056,74.9011075949367
HG01109.paternal,0.04798907630098221,303194,18592,AMR,14550,299152,chr11,18592,78.25946643717728
HG01109.paternal,0.04845241730955637,301244,16688,AMR,14596,299152,chr3,16688,87.464046021093
HG01109.paternal,0.04438832548111475,300552,14741,AMR,13341,299152,chr12,14741,90.50267960111255
HG01109.paternal,0.04536464894582368,300851,15347,AMR,13648,299152,chr16,15347,88.9294324623705
HG01109.paternal,0.04114087301587301,302400,15689,AMR,12441,299152,chr9,15689,79.29759704251386
HG01109.paternal,0.0,299157,5,AMR,0,299152,chrM,5,0.0
HG01109.paternal,0.06493155025148847,302996,23518,AMR,19674,299152,chr2,23518,83.65507271026448
HG01109.paternal,0.03640336603282347,301126,12936,AMR,10962,299152,chr4,12936,84.74025974025975
HG01109.paternal,0.040875810520228525,300887,14034,AMR,12299,299152,chr8,14034,87.63716688043323
HG01109.paternal,0.03950662251655629,302000,14779,AMR,11931,299152,chr6,14779,80.72941335679003
NA21309.maternal,0.042280647329507266,309456,15028,AFR,13084,307512,chr5,15028,87.06414692573863
NA21309.maternal,0.030090403968449274,308836,10617,AFR,9293,307512,chr22,10617,87.5294339267213
NA21309.maternal,0.020721459381856246,308569,7451,AFR,6394,307512,chr13,7451,85.81398470004027
NA21309.maternal,0.04913565721082982,309368,17057,AFR,15201,307512,chr7,17057,89.11883684117957
NA21309.maternal,0.028936148254220122,310062,11522,AFR,8972,307512,chr20,11522,77.86842562055199
NA21309.maternal,0.019943555973659453,308270,6906,AFR,6148,307512,chr18,6906,89.02403706921517
NA21309.maternal,0.030167963047482173,308937,10745,AFR,9320,307512,chr15,10745,86.73801768264309
NA21309.maternal,0.050843845753972224,309713,17948,AFR,15747,307512,chr17,17948,87.73679518609316
NA21309.maternal,0.05227881174865498,310776,19511,AFR,16247,307512,chr19,19511,83.27097534724003
NA21309.maternal,0.03929805389943272,311135,15850,AFR,12227,307512,chr10,15850,77.14195583596215
NA21309.maternal,0.08067952797029147,312099,29767,AFR,25180,307512,chr1,29767,84.59031813753485
NA21309.maternal,0.02847084282092276,309615,10918,AFR,8815,307512,chr14,10918,80.73823044513647
NA21309.maternal,0.01207752931957855,308838,5056,AFR,3730,307512,chr21,5056,73.77373417721519
NA21309.maternal,0.055902913815936456,308839,18592,AFR,17265,307512,chr11,18592,92.86252151462995
NA21309.maternal,0.04456308458641166,310369,16688,AFR,13831,307512,chr3,16688,82.87991371045062
NA21309.maternal,0.04086550108042287,309601,14741,AFR,12652,307512,chr12,14741,85.82864120480293
NA21309.maternal,0.04096352134745965,310154,15347,AFR,12705,307512,chr16,15347,82.78490910275625
NA21309.maternal,0.041414798870944874,310348,15689,AFR,12853,307512,chr9,15689,81.92364076741666
NA21309.maternal,1.3007580167342518e-05,307513,5,AFR,4,307512,chrM,5,80.0
NA21309.maternal,0.06486396067759098,310866,23518,AFR,20164,307512,chr2,23518,85.73858321285823
NA21309.maternal,0.036937802758928655,309033,12936,AFR,11415,307512,chr4,12936,88.24211502782931
NA21309.maternal,0.04198451019151625,308590,14034,AFR,12956,307512,chr8,14034,92.31865469573891
NA21309.maternal,0.040857124402531975,309640,14779,AFR,12651,307512,chr6,14779,85.60119087894986
NA21309.paternal,0.039420116208660254,310476,15028,AFR,12239,307687,chr5,15028,81.4413095554964
NA21309.paternal,0.03073047206409036,308814,10617,AFR,9490,307687,chr22,10617,89.3849486672318
NA21309.paternal,0.01955062359468772,309095,7451,AFR,6043,307687,chr13,7451,81.10320762313783
NA21309.paternal,0.046642945544554455,310272,17057,AFR,14472,307687,chr7,17057,84.84493169959548
NA21309.paternal,0.03200015518361778,309311,11522,AFR,9898,307687,chr20,11522,85.90522478736331
NA21309.paternal,0.01829145923830363,308942,6906,AFR,5651,307687,chr18,6906,81.82739646684043
NA21309.paternal,0.03022087346444898,309091,10745,AFR,9341,307687,chr15,10745,86.93345742205678
NA21309.paternal,0.05087617387936877,309870,17948,AFR,15765,307687,chr17,17948,87.8370849119679
NA21309.paternal,0.054083309171740604,310410,19511,AFR,16788,307687,chr19,19511,86.04377018092359
NA21309.paternal,0.045374062178911385,309494,15850,AFR,14043,307687,chr10,15850,88.5993690851735
NA21309.paternal,0.08876499474095154,309942,29767,AFR,27512,307687,chr1,29767,92.42449692612625
NA21309.paternal,0.031665080012693234,308826,10918,AFR,9779,307687,chr14,10918,89.56768638944861
NA21309.paternal,0.012572039111571585,308860,5056,AFR,3883,307687,chr21,5056,76.7998417721519
NA21309.paternal,0.04618517034068136,311875,18592,AFR,14404,307687,chr11,18592,77.47418244406197
NA21309.paternal,0.04264435501497872,311108,16688,AFR,13267,307687,chr3,16688,79.50023969319271
NA21309.paternal,0.037623456492146094,310737,14741,AFR,11691,307687,chr12,14741,79.30940913099518
NA21309.paternal,0.03986814700835992,310649,15347,AFR,12385,307687,chr16,15347,80.69981103798789
NA21309.paternal,0.046439608445918615,309025,15689,AFR,14351,307687,chr9,15689,91.47173178660208
NA21309.paternal,3.2500138125587033e-06,307691,5,AFR,1,307687,chrM,5,20.0
NA21309.paternal,0.062402365990806764,311751,23518,AFR,19454,307687,chr2,23518,82.71961901522238
NA21309.paternal,0.0352629301715843,309702,12936,AFR,10921,307687,chr4,12936,84.42331478045764
NA21309.paternal,0.03742817157561413,310114,14034,AFR,11607,307687,chr8,14034,82.70628473706712
NA21309.paternal,0.041570304525898265,309596,14779,AFR,12870,307687,chr6,14779,87.0830232086068
HG02109.maternal,0.04205828504133109,310783,15028,AFR,13071,308826,chr5,15028,86.9776417354272
HG02109.maternal,0.0274882034886152,310897,10617,AFR,8546,308826,chr22,10617,80.4935480832627
HG02109.maternal,0.021203706693358304,309710,7451,AFR,6567,308826,chr13,7451,88.1358206952087
HG02109.maternal,0.04892109023960037,310684,17057,AFR,15199,308826,chr7,17057,89.10711144984464
HG02109.maternal,0.028562988839371715,311452,11522,AFR,8896,308826,chr20,11522,77.20881791355667
HG02109.maternal,0.020106038919708313,309509,6906,AFR,6223,308826,chr18,6906,90.1100492325514
HG02109.maternal,0.03229943276523717,309572,10745,AFR,9999,308826,chr15,10745,93.05723592368544
HG02109.maternal,0.04642017689366526,312278,17948,AFR,14496,308826,chr17,17948,80.76665923779808
HG02109.maternal,0.05236555245369376,311999,19511,AFR,16338,308826,chr19,19511,83.73737891445852
HG02109.maternal,0.04439068953537745,310876,15850,AFR,13800,308826,chr10,15850,87.06624605678233
HG02109.maternal,0.07651147115678096,314528,29767,AFR,24065,308826,chr1,29767,80.84455941142876
HG02109.maternal,0.03097995718007584,310136,10918,AFR,9608,308826,chr14,10918,88.00146546986628
HG02109.maternal,0.01202636126802342,310152,5056,AFR,3730,308826,chr21,5056,73.77373417721519
HG02109.maternal,0.05417057048935423,310593,18592,AFR,16825,308826,chr11,18592,90.4959122203098
HG02109.maternal,0.045831472550915825,311249,16688,AFR,14265,308826,chr3,16688,85.48058485139022
HG02109.maternal,0.03912198725050982,311385,14741,AFR,12182,308826,chr12,14741,82.64025507089072
HG02109.maternal,0.042645233086962955,310914,15347,AFR,13259,308826,chr16,15347,86.39473512738645
HG02109.maternal,0.04556453041984967,310373,15689,AFR,14142,308826,chr9,15689,90.13958824654216
HG02109.maternal,1.2952235393926049e-05,308827,5,AFR,4,308826,chrM,5,80.0
HG02109.maternal,0.06246383529675037,312805,23518,AFR,19539,308826,chr2,23518,83.08104430648865
HG02109.maternal,0.033365127997610586,311373,12936,AFR,10389,308826,chr4,12936,80.31076066790352
HG02109.maternal,0.036521940131756365,311484,14034,AFR,11376,308826,chr8,14034,81.06028217186832
HG02109.maternal,0.03881033016066642,311515,14779,AFR,12090,308826,chr6,14779,81.805264226267
HG03492.paternal,0.04187918750394069,301343,15028,SAS,12620,298935,chr5,15028,83.97657705616183
HG03492.paternal,0.029787290667269907,300598,10617,SAS,8954,298935,chr22,10617,84.33644155599511
HG03492.paternal,0.02015769215401622,300332,7451,SAS,6054,298935,chr13,7451,81.25083881358206
HG03492.paternal,0.04718065980679691,301755,17057,SAS,14237,298935,chr7,17057,83.46719821774052
HG03492.paternal,0.0290221112956205,301701,11522,SAS,8756,298935,chr20,11522,75.9937510848811
HG03492.paternal,0.018295565780799477,300346,6906,SAS,5495,298935,chr18,6906,79.56849116710107
HG03492.paternal,0.02983625310932865,300708,10745,SAS,8972,298935,chr15,10745,83.49930200093067
HG03492.paternal,0.05144004247129869,301380,17948,SAS,15503,298935,chr17,17948,86.37731223534655
HG03492.paternal,0.05106708826499964,302974,19511,SAS,15472,298935,chr19,19511,79.29885705499461
HG03492.paternal,0.04769433026576359,300455,15850,SAS,14330,298935,chr10,15850,90.41009463722398
HG03492.paternal,0.08857942408637048,301955,29767,SAS,26747,298935,chr1,29767,89.85453690328215
HG03492.paternal,0.031536720154471,300380,10918,SAS,9473,298935,chr14,10918,86.764975270196
HG03492.paternal,0.014456432144537625,299659,5056,SAS,4332,298935,chr21,5056,85.68037974683544
HG03492.paternal,0.05326933538551355,301468,18592,SAS,16059,298935,chr11,18592,86.37586058519794
HG03492.paternal,0.04747476088385028,301318,16688,SAS,14305,298935,chr3,16688,85.72027804410355
HG03492.paternal,0.04228609403555408,300950,14741,SAS,12726,298935,chr12,14741,86.33064242588698
HG03492.paternal,0.03989067783711527,302226,15347,SAS,12056,298935,chr16,15347,78.55606959014791
HG03492.paternal,0.046865797783315975,300539,15689,SAS,14085,298935,chr9,15689,89.77627637198037
HG03492.paternal,0.0,298940,5,SAS,0,298935,chrM,5,0.0
HG03492.paternal,0.06326438418950957,303267,23518,SAS,19186,298935,chr2,23518,81.5800663321711
HG03492.paternal,0.03536297511113177,301219,12936,SAS,10652,298935,chr4,12936,82.34384662956091
HG03492.paternal,0.03960178975375938,301047,14034,SAS,11922,298935,chr8,14034,84.95083368961095
HG03492.paternal,0.04082492559943465,301409,14779,SAS,12305,298935,chr6,14779,83.26003112524528
HG03492.maternal,0.04219153525472583,310157,15028,SAS,13086,308215,chr5,15028,87.07745541655576
HG03492.maternal,0.029473303541446026,309704,10617,SAS,9128,308215,chr22,10617,85.97532259583687
HG03492.maternal,0.018865732148563203,309821,7451,SAS,5845,308215,chr13,7451,78.4458461951416
HG03492.maternal,0.042501706670598154,312011,17057,SAS,13261,308215,chr7,17057,77.74520724629184
HG03492.maternal,0.03428231313422118,309139,11522,SAS,10598,308215,chr20,11522,91.9805589307412
HG03492.maternal,0.020370430333840624,308830,6906,SAS,6291,308215,chr18,6906,91.09470026064292
HG03492.maternal,0.027054527656669606,310558,10745,SAS,8402,308215,chr15,10745,78.1945090739879
HG03492.maternal,0.049332591231834866,310829,17948,SAS,15334,308215,chr17,17948,85.43570314241141
HG03492.maternal,0.04962671867943926,312231,19511,SAS,15495,308215,chr19,19511,79.4167392752806
HG03492.maternal,0.042328042328042326,310905,15850,SAS,13160,308215,chr10,15850,83.02839116719242
HG03492.maternal,0.07518761114309983,314347,29767,SAS,23635,308215,chr1,29767,79.40000671884974
HG03492.maternal,0.02822079169002558,310374,10918,SAS,8759,308215,chr14,10918,80.22531599193992
HG03492.maternal,0.013405493535019587,309127,5056,SAS,4144,308215,chr21,5056,81.9620253164557
HG03492.maternal,0.0487793919905522,311607,18592,SAS,15200,308215,chr11,18592,81.75559380378658
HG03492.maternal,0.04520829982306579,310850,16688,SAS,14053,308215,chr3,16688,84.2102109300096
HG03492.maternal,0.0397174673796516,310619,14741,SAS,12337,308215,chr12,14741,83.69174411505325
HG03492.maternal,0.04298129117939064,310228,15347,SAS,13334,308215,chr16,15347,86.88342998631654
HG03492.maternal,0.04660721209771229,309480,15689,SAS,14424,308215,chr9,15689,91.93702594174262
HG03492.maternal,1.2977911594466218e-05,308216,5,SAS,4,308215,chrM,5,80.0
HG03492.maternal,0.06635014722332944,311092,23518,SAS,20641,308215,chr2,23518,87.76681690619951
HG03492.maternal,0.03271292503006643,310978,12936,SAS,10173,308215,chr4,12936,78.64100185528757
HG03492.maternal,0.03572748631614133,311133,14034,SAS,11116,308215,chr8,14034,79.20763859199089
HG03492.maternal,0.04213464113443141,309935,14779,SAS,13059,308215,chr6,14779,88.36186480817376
HG02055.paternal,0.04042185659258475,302188,15028,AFR,12215,299375,chr5,15028,81.28160766569071
HG02055.paternal,0.026742360508482436,301918,10617,AFR,8074,299375,chr22,10617,76.04784779127814
