haplotype,jaccard,union,total_ref,pop,mutual,total,seqID,unique_ref_motifs,shared_with_ref_perc
HG02080.maternal,0.04853668103415125,1820314,92425,EAS,88352,1816241,chr17,92425,95.593183662429
HG02080.maternal,0.04590446787818482,1821021,88373,EAS,83593,1816241,chr6,88373,94.5911081438901
HG02080.maternal,0.049019381671615625,1820586,93589,EAS,89244,1816241,chr19,93589,95.35736037354818
HG02080.maternal,0.027896540389243316,1819222,53731,EAS,50750,1816241,chr22,53731,94.45199233217323
HG02080.maternal,0.04341995164084343,1820131,82920,EAS,79030,1816241,chr9,82920,95.30873130728413
HG02080.maternal,0.05324697649461753,1820817,101529,EAS,96953,1816241,chr11,101529,95.49291335480503
HG02080.maternal,0.03097695842402656,1819320,59436,EAS,56357,1816241,chr15,59436,94.81963792987415
HG02080.maternal,0.0881465766592221,1823701,168213,EAS,160753,1816241,chr1,168213,95.56514657012241
HG02080.maternal,0.03171858182725681,1819186,60647,EAS,57702,1816241,chr20,60647,95.14403020759477
HG02080.maternal,0.04071710709532407,1820537,78423,EAS,74127,1816241,chr16,78423,94.52201522512529
HG02080.maternal,0.07161869047318639,1822918,137232,EAS,130555,1816241,chr2,137232,95.13451673079165
HG02080.maternal,0.04626283888673435,1820446,88424,EAS,84219,1816241,chr5,88424,95.24450375463675
HG02080.maternal,0.013269534251669005,1817999,25882,EAS,24124,1816241,chr21,25882,93.2076346495634
HG02080.maternal,0.043896513321528115,1820099,83754,EAS,79896,1816241,chr12,83754,95.39365284046136
HG02080.maternal,0.03989444391344137,1820454,76839,EAS,72626,1816241,chr4,76839,94.5171071981676
HG02080.maternal,0.049732966490547724,1821307,95645,EAS,90579,1816241,chr7,95645,94.70333002247897
HG02080.maternal,0.03175082010451181,1819890,61432,EAS,57783,1816241,chr14,61432,94.06009897122021
HG02080.maternal,0.04133673347184393,1820318,79323,EAS,75246,1816241,chr8,79323,94.86025490715177
HG02080.maternal,1.596698248256846e-05,1816248,36,EAS,29,1816241,chrM,36,80.55555555555556
HG02080.maternal,0.052947195047541425,1820833,101000,EAS,96408,1816241,chr3,101000,95.45346534653466
HG02080.maternal,0.045872814161585916,1820926,88216,EAS,83531,1816241,chr10,88216,94.68917203228439
HG02080.maternal,0.020658259646799577,1818401,39725,EAS,37565,1816241,chr18,39725,94.56261799874135
HG01109.maternal,0.02266461504293182,1819047,44164,AMR,41228,1816111,chr13,44164,93.35205144461553
HG01109.maternal,0.04822168165967957,1820737,92425,AMR,87799,1816111,chr17,92425,94.99486069786313
HG01109.maternal,0.04559479443691681,1821436,88373,AMR,83048,1816111,chr6,88373,93.97440394690686
HG01109.maternal,0.04854597086451097,1821284,93589,AMR,88416,1816111,chr19,93589,94.47264101550395
HG01109.maternal,0.027576549930701418,1819662,53731,AMR,50180,1816111,chr22,53731,93.39115222125031
HG01109.maternal,0.04300871521438725,1820724,82920,AMR,78307,1816111,chr9,82920,94.43680656054028
HG01109.maternal,0.05277836337444222,1821504,101529,AMR,96136,1816111,chr11,101529,94.68821715962927
HG01109.maternal,0.030687958041527633,1819704,59436,AMR,55843,1816111,chr15,59436,93.95484218318865
HG01109.maternal,0.08742535446525108,1824791,168213,AMR,159533,1816111,chr1,168213,94.83987563386897
HG01109.maternal,0.03139936129626851,1819623,60647,AMR,57135,1816111,chr20,60647,94.20911174501624
HG01109.maternal,0.04041653257826461,1820938,78423,AMR,73596,1816111,chr16,78423,93.84491794499063
HG01109.maternal,0.0715256273468078,1822955,137232,AMR,130388,1816111,chr2,137232,95.01282499708523
HG01109.maternal,0.045993771934160446,1820790,88424,AMR,83745,1816111,chr5,88424,94.70845019451733
HG01109.maternal,0.01318632358279887,1818020,25882,AMR,23973,1816111,chr21,25882,92.6242176029673
HG01109.maternal,0.043468494074600114,1820721,83754,AMR,79144,1816111,chr12,83754,94.49578527592712
HG01109.maternal,0.03961459101646018,1820819,76839,AMR,72131,1816111,chr4,76839,93.8729030830698
HG01109.maternal,0.049658707569049124,1821312,95645,AMR,90444,1816111,chr7,95645,94.56218307282137
HG01109.maternal,0.03184324475530625,1819601,61432,AMR,57942,1816111,chr14,61432,94.31892173460086
HG01109.maternal,0.0409822425476971,1820813,79323,AMR,74621,1816111,chr8,79323,94.0723371531586
HG01109.maternal,1.5417491915452675e-05,1816119,36,AMR,28,1816111,chrM,36,77.77777777777777
HG01109.maternal,0.051790986064164865,1822711,101000,AMR,94400,1816111,chr3,101000,93.46534653465346
HG01109.maternal,0.045645803282127084,1821197,88216,AMR,83130,1816111,chr10,88216,94.23460596717149
HG01109.maternal,0.02057329832134952,1818425,39725,AMR,37411,1816111,chr18,39725,94.17495280050346
HG01243.maternal,0.02241363382413106,1818536,44164,AMR,40760,1815132,chr13,44164,92.292364822027
HG01243.maternal,0.04829774173463225,1819671,92425,AMR,87886,1815132,chr17,92425,95.08899107384366
HG01243.maternal,0.04576924682836354,1820196,88373,AMR,83309,1815132,chr6,88373,94.26974302105847
HG01243.maternal,0.048859603716000496,1819806,93589,AMR,88915,1815132,chr19,93589,95.00582333393882
HG01243.maternal,0.027649029655539125,1818581,53731,AMR,50282,1815132,chr22,53731,93.58098676741545
HG01243.maternal,0.043487726435580965,1818950,82920,AMR,79102,1815132,chr9,82920,95.3955619874578
HG01243.maternal,0.052868048509711225,1820419,101529,AMR,96242,1815132,chr11,101529,94.79262082754681
HG01243.maternal,0.0310168333723835,1818174,59436,AMR,56394,1815132,chr15,59436,94.88188976377953
HG01243.maternal,0.08778600833879051,1823286,168213,AMR,160059,1815132,chr1,168213,95.15257441458151
HG01243.maternal,0.031639763508868414,1818250,60647,AMR,57529,1815132,chr20,60647,94.85877289890679
HG01243.maternal,0.04080999984059882,1819309,78423,AMR,74246,1815132,chr16,78423,94.6737564234982
HG01243.maternal,0.07140705163910631,1822243,137232,AMR,130121,1815132,chr2,137232,94.81826396175819
HG01243.maternal,0.04574613316046663,1820285,88424,AMR,83271,1815132,chr5,88424,94.1723966343979
HG01243.maternal,0.013015025633322163,1817361,25882,AMR,23653,1815132,chr21,25882,91.38783710686964
HG01243.maternal,0.043831459747684355,1819150,83754,AMR,79736,1815132,chr12,83754,95.2026171884328
HG01243.maternal,0.03947025761896128,1820130,76839,AMR,71841,1815132,chr4,76839,93.49549057119431
HG01243.maternal,0.0496490873414356,1820396,95645,AMR,90381,1815132,chr7,95645,94.4963144963145
HG01243.maternal,0.03197501127352317,1818420,61432,AMR,58144,1815132,chr14,61432,94.64774059122281
HG01243.maternal,0.04114445624808679,1819589,79323,AMR,74866,1815132,chr8,79323,94.38120091272393
HG01243.maternal,1.4874877488856237e-05,1815141,36,AMR,27,1815132,chrM,36,75.0
HG01243.maternal,0.0528909371347624,1819877,101000,AMR,96255,1815132,chr3,101000,95.3019801980198
HG01243.maternal,0.045453821415526244,1820595,88216,AMR,82753,1815132,chr10,88216,93.80724585109277
HG01243.maternal,0.02062481360468456,1817374,39725,AMR,37483,1815132,chr18,39725,94.35619886721209
NA20129.paternal,0.022560105420437078,1819761,44164,AFR,41054,1816651,chr13,44164,92.95806539262747
NA20129.paternal,0.04810207196424846,1821460,92425,AFR,87616,1816651,chr17,92425,94.79686232080066
NA20129.paternal,0.045394805797724966,1822301,88373,AFR,82723,1816651,chr6,88373,93.60664456338475
NA20129.paternal,0.04871924097638317,1821498,93589,AFR,88742,1816651,chr19,93589,94.82097255019286
NA20129.paternal,0.02722750254557597,1820806,53731,AFR,49576,1816651,chr22,53731,92.26703392827233
NA20129.paternal,0.04293640823820337,1821368,82920,AFR,78203,1816651,chr9,82920,94.3113844669561
NA20129.paternal,0.05285113105010124,1821891,101529,AFR,96289,1816651,chr11,101529,94.83891301992534
NA20129.paternal,0.03065507288415117,1820286,59436,AFR,55801,1816651,chr15,59436,93.88417793929605
NA20129.paternal,0.08731907359545453,1825466,168213,AFR,159398,1816651,chr1,168213,94.7596202433819
NA20129.paternal,0.03163773007584658,1819726,60647,AFR,57572,1816651,chr20,60647,94.92967500453443
NA20129.paternal,0.040448533848394724,1821401,78423,AFR,73673,1816651,chr16,78423,93.94310342629076
NA20129.paternal,0.07098759849263446,1824375,137232,AFR,129508,1816651,chr2,137232,94.37157514282383
NA20129.paternal,0.04586758574953089,1821526,88424,AFR,83549,1816651,chr5,88424,94.48679091649326
NA20129.paternal,0.013458264693506557,1818065,25882,AFR,24468,1816651,chr21,25882,94.5367436828684
NA20129.paternal,0.043417220841056633,1821328,83754,AFR,79077,1816651,chr12,83754,94.41578909664015
NA20129.paternal,0.03930155931734515,1821887,76839,AFR,71603,1816651,chr4,76839,93.18575202696547
NA20129.paternal,0.049175219156993105,1822666,95645,AFR,89630,1816651,chr7,95645,93.71111924303413
NA20129.paternal,0.03158838915638694,1820574,61432,AFR,57509,1816651,chr14,61432,93.61407735382211
NA20129.paternal,0.04093465794451018,1821415,79323,AFR,74559,1816651,chr8,79323,93.99417571196248
NA20129.paternal,4.403639828500247e-06,1816679,36,AFR,8,1816651,chrM,36,22.22222222222222
NA20129.paternal,0.052421558921088046,1822132,101000,AFR,95519,1816651,chr3,101000,94.57326732673268
NA20129.paternal,0.045454944606228384,1822046,88216,AFR,82821,1816651,chr10,88216,93.88432937335631
NA20129.paternal,0.02048752492294296,1819107,39725,AFR,37269,1816651,chr18,39725,93.81749528005035
NA20129.maternal,0.02286921497524092,1818121,44164,AFR,41579,1815536,chr13,44164,94.14681641155693
NA20129.maternal,0.04861023328207422,1819514,92425,AFR,88447,1815536,chr17,92425,95.69596970516635
NA20129.maternal,0.045986029046178864,1820205,88373,AFR,83704,1815536,chr6,88373,94.71671211795459
NA20129.maternal,0.048877571202531646,1820160,93589,AFR,88965,1815536,chr19,93589,95.05924841594631
NA20129.maternal,0.027480207753316846,1819273,53731,AFR,49994,1815536,chr22,53731,93.04498334294914
NA20129.maternal,0.043355919292886715,1819567,82920,AFR,78889,1815536,chr9,82920,95.13868789194404
NA20129.maternal,0.05315187726060148,1820312,101529,AFR,96753,1815536,chr11,101529,95.29592530213043
NA20129.maternal,0.030843858635384257,1818871,59436,AFR,56101,1815536,chr15,59436,94.38892253852883
NA20129.maternal,0.08795627003156789,1823372,168213,AFR,160377,1815536,chr1,168213,95.34162044550659
NA20129.maternal,0.03156580374010596,1818772,60647,AFR,57411,1815536,chr20,60647,94.6642043299751
NA20129.maternal,0.040789500437701576,1819733,78423,AFR,74226,1815536,chr16,78423,94.6482537010826
NA20129.maternal,0.07095465040391798,1823390,137232,AFR,129378,1815536,chr2,137232,94.27684505071703
NA20129.maternal,0.04594451763035852,1820326,88424,AFR,83634,1815536,chr5,88424,94.58291866461595
NA20129.maternal,0.013073995380859063,1817654,25882,AFR,23764,1815536,chr21,25882,91.81670659145352
NA20129.maternal,0.04374199384181837,1819693,83754,AFR,79597,1815536,chr12,83754,95.03665496573298
NA20129.maternal,0.03958941059489867,1820310,76839,AFR,72065,1815536,chr4,76839,93.78700920105676
NA20129.maternal,0.04935221951840887,1821296,95645,AFR,89885,1815536,chr7,95645,93.9777301479429
NA20129.maternal,0.03205529315378821,1818670,61432,AFR,58298,1815536,chr14,61432,94.89842427399401
NA20129.maternal,0.04110271695832532,1820050,79323,AFR,74809,1815536,chr8,79323,94.30934281355975
NA20129.maternal,1.7625610011346488e-05,1815540,36,AFR,32,1815536,chrM,36,88.88888888888889
NA20129.maternal,0.052660024386760845,1820660,101000,AFR,95876,1815536,chr3,101000,94.92673267326732
NA20129.maternal,0.04571765680392766,1820522,88216,AFR,83230,1815536,chr10,88216,94.34796408814728
NA20129.maternal,0.020766793377998666,1817517,39725,AFR,37744,1815536,chr18,39725,95.01321585903084
HG01109.paternal,0.023690951172056173,1757211,44164,AMR,41630,1754677,chr13,44164,94.26229508196721
HG01109.paternal,0.05048534633959912,1758332,92425,AMR,88770,1754677,chr17,92425,96.04544225047336
HG01109.paternal,0.04745888707528769,1759544,88373,AMR,83506,1754677,chr6,88373,94.49266178583957
HG01109.paternal,0.0507869818952946,1758935,93589,AMR,89331,1754677,chr19,93589,95.45032001624122
HG01109.paternal,0.028732594989814546,1757899,53731,AMR,50509,1754677,chr22,53731,94.003461688783
HG01109.paternal,0.044931086523119196,1758582,82920,AMR,79015,1754677,chr9,82920,95.29064158224794
HG01109.paternal,0.05516370275881043,1759164,101529,AMR,97042,1754677,chr11,101529,95.58057303824523
HG01109.paternal,0.03223220250064582,1757466,59436,AMR,56647,1754677,chr15,59436,95.30755770913251
HG01109.paternal,0.09113452137423855,1762285,168213,AMR,160605,1754677,chr1,168213,95.47716288277363
HG01109.paternal,0.03265038878178673,1757927,60647,AMR,57397,1754677,chr20,60647,94.64111992349169
HG01109.paternal,0.04246045918077201,1758436,78423,AMR,74664,1754677,chr16,78423,95.20676332198462
HG01109.paternal,0.074083536152995,1761417,137232,AMR,130492,1754677,chr2,137232,95.08860907077067
HG01109.paternal,0.047917867754667616,1758822,88424,AMR,84279,1754677,chr5,88424,95.31235863566452
HG01109.paternal,0.013547098066895876,1756760,25882,AMR,23799,1754677,chr21,25882,91.95193570821421
HG01109.paternal,0.045554562821220806,1758331,83754,AMR,80100,1754677,chr12,83754,95.63722329679777
HG01109.paternal,0.041177751337203916,1759081,76839,AMR,72435,1754677,chr4,76839,94.26853550931168
HG01109.paternal,0.051354562454082264,1759941,95645,AMR,90381,1754677,chr7,95645,94.4963144963145
HG01109.paternal,0.033182157969532056,1757782,61432,AMR,58327,1754677,chr14,61432,94.94563094152885
HG01109.paternal,0.04300074841275077,1758388,79323,AMR,75612,1754677,chr8,79323,95.32165954389016
HG01109.paternal,6.268870725627485e-06,1754702,36,AMR,11,1754677,chrM,36,30.555555555555557
HG01109.paternal,0.05472269492178575,1759398,101000,AMR,96279,1754677,chr3,101000,95.32574257425743
HG01109.paternal,0.04756434254557567,1759217,88216,AMR,83676,1754677,chr10,88216,94.85354130769929
HG01109.paternal,0.02144613249525965,1756727,39725,AMR,37675,1754677,chr18,39725,94.83952171176841
NA21309.maternal,0.02257304191358595,1818408,44164,AFR,41047,1815291,chr13,44164,92.94221537904176
NA21309.maternal,0.04821288262993346,1819970,92425,AFR,87746,1815291,chr17,92425,94.93751690559914
NA21309.maternal,0.04560614116416717,1820632,88373,AFR,83032,1815291,chr6,88373,93.95629886956424
NA21309.maternal,0.04876889647082739,1820115,93589,AFR,88765,1815291,chr19,93589,94.84554808791631
NA21309.maternal,0.027675429938818566,1818689,53731,AFR,50333,1815291,chr22,53731,93.67590404049804
NA21309.maternal,0.043026374424627194,1819907,82920,AFR,78304,1815291,chr9,82920,94.43318861553304
NA21309.maternal,0.05294902852622732,1820430,101529,AFR,96390,1815291,chr11,101529,94.93839198652601
NA21309.maternal,0.03086218472331204,1818601,59436,AFR,56126,1815291,chr15,59436,94.43098458846491
NA21309.maternal,0.08737642664760359,1824119,168213,AFR,159385,1815291,chr1,168213,94.75189194652019
NA21309.maternal,0.031480437788841936,1818685,60647,AFR,57253,1815291,chr20,60647,94.40368031394793
NA21309.maternal,0.04058052721551018,1819863,78423,AFR,73851,1815291,chr16,78423,94.17007765578975
NA21309.maternal,0.07107052031746101,1822964,137232,AFR,129559,1815291,chr2,137232,94.40873848665035
NA21309.maternal,0.0459777125042719,1820034,88424,AFR,83681,1815291,chr5,88424,94.63607165475436
NA21309.maternal,0.013050116784184478,1817455,25882,AFR,23718,1815291,chr21,25882,91.63897689513948
NA21309.maternal,0.04357868116541731,1819743,83754,AFR,79302,1815291,chr12,83754,94.68443298230532
NA21309.maternal,0.03949193652502823,1820245,76839,AFR,71885,1815291,chr4,76839,93.55275315920301
NA21309.maternal,0.049379027971198496,1821016,95645,AFR,89920,1815291,chr7,95645,94.01432380155785
NA21309.maternal,0.03159896154266871,1819237,61432,AFR,57486,1815291,chr14,61432,93.57663758301862
NA21309.maternal,0.041034455095624346,1819934,79323,AFR,74680,1815291,chr8,79323,94.14671658913556
NA21309.maternal,1.54244562466018e-05,1815299,36,AFR,28,1815291,chrM,36,77.77777777777777
NA21309.maternal,0.05259136544750861,1820546,101000,AFR,95745,1815291,chr3,101000,94.79702970297029
NA21309.maternal,0.04554804697176674,1820583,88216,AFR,82924,1815291,chr10,88216,94.00108823796137
NA21309.maternal,0.02058314132231223,1817604,39725,AFR,37412,1815291,chr18,39725,94.17747010698552
NA21309.paternal,0.022704841459800396,1818687,44164,AFR,41293,1815816,chr13,44164,93.49923014219726
NA21309.paternal,0.04821107030366817,1820474,92425,AFR,87767,1815816,chr17,92425,94.96023803083581
NA21309.paternal,0.04556543607117266,1821205,88373,AFR,82984,1815816,chr6,88373,93.90198363753635
NA21309.paternal,0.04880667930021147,1820550,93589,AFR,88855,1815816,chr19,93589,94.94171323552982
NA21309.paternal,0.027735235232483862,1819094,53731,AFR,50453,1815816,chr22,53731,93.89923880069234
NA21309.paternal,0.043110803219095266,1820263,82920,AFR,78473,1815816,chr9,82920,94.63699951760734
NA21309.paternal,0.053001998531444605,1820837,101529,AFR,96508,1815816,chr11,101529,95.05461493760403
NA21309.paternal,0.030895213550794588,1819052,59436,AFR,56200,1815816,chr15,59436,94.55548825627565
NA21309.paternal,0.08754022716322238,1824327,168213,AFR,159702,1815816,chr1,168213,94.94034349307128
NA21309.paternal,0.03134776424238827,1819428,60647,AFR,57035,1815816,chr20,60647,94.04422312727752
NA21309.paternal,0.04060312207470302,1820328,78423,AFR,73911,1815816,chr16,78423,94.24658582303661
NA21309.paternal,0.0710782526004406,1823441,137232,AFR,129607,1815816,chr2,137232,94.44371575142824
NA21309.paternal,0.04601156729802134,1820477,88424,AFR,83763,1815816,chr5,88424,94.72880665882566
NA21309.paternal,0.013085913541326877,1817909,25882,AFR,23789,1815816,chr21,25882,91.91329881771115
NA21309.paternal,0.04360911178100344,1820193,83754,AFR,79377,1815816,chr12,83754,94.77398094419371
NA21309.paternal,0.03952565262309749,1820691,76839,AFR,71964,1815816,chr4,76839,93.65556553312771
NA21309.paternal,0.049163204604446696,1821891,95645,AFR,89570,1815816,chr7,95645,93.64838726540854
NA21309.paternal,0.03144587739888001,1820016,61432,AFR,57232,1815816,chr14,61432,93.16317228805833
NA21309.paternal,0.041179330672431645,1820185,79323,AFR,74954,1815816,chr8,79323,94.49213973248617
NA21309.paternal,4.4056648038047325e-06,1815844,36,AFR,8,1815816,chrM,36,22.22222222222222
NA21309.paternal,0.05268372247560939,1820885,101000,AFR,95931,1815816,chr3,101000,94.98118811881189
NA21309.paternal,0.04562850607788813,1820945,88216,AFR,83087,1815816,chr10,88216,94.1858619751519
NA21309.paternal,0.02054351885310053,1818189,39725,AFR,37352,1815816,chr18,39725,94.02643171806167
HG02109.maternal,0.022695924489373284,1820459,44164,AFR,41317,1817612,chr13,44164,93.55357304591975
HG02109.maternal,0.04804795247770746,1822471,92425,AFR,87566,1817612,chr17,92425,94.74276440357046
HG02109.maternal,0.04531526704285881,1823359,88373,AFR,82626,1817612,chr6,88373,93.49688253199507
HG02109.maternal,0.04862162731594264,1822584,93589,AFR,88617,1817612,chr19,93589,94.68740984517412
HG02109.maternal,0.027636205482980115,1821017,53731,AFR,50326,1817612,chr22,53731,93.6628761794867
HG02109.maternal,0.042988742167426375,1822198,82920,AFR,78334,1817612,chr9,82920,94.46936806560541
HG02109.maternal,0.05301910054962571,1822513,101529,AFR,96628,1817612,chr11,101529,95.1728077692088
HG02109.maternal,0.03087096758249091,1820837,59436,AFR,56211,1817612,chr15,59436,94.57399555824753
HG02109.maternal,0.08739815695506065,1826217,168213,AFR,159608,1817612,chr1,168213,94.88446196191732
HG02109.maternal,0.03141369306659389,1821053,60647,AFR,57206,1817612,chr20,60647,94.32618266361074
HG02109.maternal,0.04030332841539379,1822579,78423,AFR,73456,1817612,chr16,78423,93.6663988880813
HG02109.maternal,0.07079183569729723,1825606,137232,AFR,129238,1817612,chr2,137232,94.17482802844818
HG02109.maternal,0.04604486163491638,1822136,88424,AFR,83900,1817612,chr5,88424,94.88374197050574
HG02109.maternal,0.013083575957610269,1819686,25882,AFR,23808,1817612,chr21,25882,91.98670890966694
HG02109.maternal,0.043397759843010114,1822283,83754,AFR,79083,1817612,chr12,83754,94.42295293359123
HG02109.maternal,0.0396019283482002,1822285,76839,AFR,72166,1817612,chr4,76839,93.9184528689858
HG02109.maternal,0.04928106754531923,1823398,95645,AFR,89859,1817612,chr7,95645,93.95054629097183
HG02109.maternal,0.031765441663788516,1821193,61432,AFR,57851,1817612,chr14,61432,94.1707904675088
HG02109.maternal,0.04080056052624504,1822573,79323,AFR,74362,1817612,chr8,79323,93.74582403590384
HG02109.maternal,1.5954938851321427e-05,1817619,36,AFR,29,1817612,chrM,36,80.55555555555556
HG02109.maternal,0.05241759423208992,1823052,101000,AFR,95560,1817612,chr3,101000,94.61386138613861
HG02109.maternal,0.04559846163552722,1822715,88216,AFR,83113,1817612,chr10,88216,94.2153350866056
HG02109.maternal,0.020527731943865226,1819977,39725,AFR,37360,1817612,chr18,39725,94.04657016991818
HG03492.paternal,0.02379168729395264,1755361,44164,SAS,41763,1752960,chr13,44164,94.56344534009601
HG03492.paternal,0.050428251934063945,1756793,92425,SAS,88592,1752960,chr17,92425,95.85285366513389
HG03492.paternal,0.047540999461248276,1757767,88373,SAS,83566,1752960,chr6,88373,94.56055582587442
HG03492.paternal,0.05087428257609602,1757155,93589,SAS,89394,1752960,chr19,93589,95.51763561957068
HG03492.paternal,0.028823956165856337,1756074,53731,SAS,50617,1752960,chr22,53731,94.20446297295788
HG03492.paternal,0.045062440300606015,1756718,82920,SAS,79162,1752960,chr9,82920,95.4679208876025
HG03492.paternal,0.05535931655333366,1757211,101529,SAS,97278,1752960,chr11,101529,95.81301894040126
HG03492.paternal,0.03226607508493545,1755745,59436,SAS,56651,1752960,chr15,59436,95.31428763712228
HG03492.paternal,0.09143665806170123,1760224,168213,SAS,160949,1752960,chr1,168213,95.68166550742214
HG03492.paternal,0.032938749520154645,1755774,60647,SAS,57833,1752960,chr20,60647,95.3600342968325
HG03492.paternal,0.04234531580555987,1756983,78423,SAS,74400,1752960,chr16,78423,94.87012738609846
HG03492.paternal,0.07453136147485767,1759085,137232,SAS,131107,1752960,chr2,137232,95.53675527573743
HG03492.paternal,0.047956342171475014,1757119,88424,SAS,84265,1752960,chr5,88424,95.29652583009138
HG03492.paternal,0.013645253052032713,1754896,25882,SAS,23946,1752960,chr21,25882,92.51989799860907
HG03492.paternal,0.04538901413629283,1756967,83754,SAS,79747,1752960,chr12,83754,95.21575088950975
HG03492.paternal,0.04138153581380102,1757088,76839,SAS,72711,1752960,chr4,76839,94.62772810682075
HG03492.paternal,0.051525521296092995,1758022,95645,SAS,90583,1752960,chr7,95645,94.70751215432067
HG03492.paternal,0.03338466865932784,1755776,61432,SAS,58616,1752960,chr14,61432,95.41606980075531
HG03492.paternal,0.04286111884219315,1756977,79323,SAS,75306,1752960,chr8,79323,94.93589501153511
HG03492.paternal,4.563636488099177e-06,1752988,36,SAS,8,1752960,chrM,36,22.22222222222222
HG03492.paternal,0.05469094442386975,1757823,101000,SAS,96137,1752960,chr3,101000,95.18514851485149
HG03492.paternal,0.04764359624341018,1757445,88216,SAS,83731,1752960,chr10,88216,94.91588827423597
HG03492.paternal,0.021492724075566138,1754966,39725,SAS,37719,1752960,chr18,39725,94.95028319697923
HG03492.maternal,0.02287929708395618,1818937,44164,SAS,41616,1816389,chr13,44164,94.23059505479576
HG03492.maternal,0.048617409624158454,1820315,92425,SAS,88499,1816389,chr17,92425,95.75223153908574
HG03492.maternal,0.04594266309958399,1821096,88373,SAS,83666,1816389,chr6,88373,94.67371255926584
HG03492.maternal,0.04918769415002458,1820435,93589,SAS,89543,1816389,chr19,93589,95.67684236395303
HG03492.maternal,0.028060965050918735,1819075,53731,SAS,51045,1816389,chr22,53731,95.00102361765089
HG03492.maternal,0.04341068918177279,1820289,82920,SAS,79020,1816389,chr9,82920,95.29667149059334
HG03492.maternal,0.05347290157407006,1820567,101529,SAS,97351,1816389,chr11,101529,95.88491957962749
HG03492.maternal,0.031099113479855413,1819248,59436,SAS,56577,1816389,chr15,59436,95.18978396931153
HG03492.maternal,0.08840378939194014,1823406,168213,SAS,161196,1816389,chr1,168213,95.82850314779476
HG03492.maternal,0.03176363886216848,1819250,60647,SAS,57786,1816389,chr20,60647,95.28253664649529
HG03492.maternal,0.04084471143493718,1820456,78423,SAS,74356,1816389,chr16,78423,94.81402139678411
HG03492.maternal,0.07177513591801579,1822790,137232,SAS,130831,1816389,chr2,137232,95.33563600326454
HG03492.maternal,0.046361955927631884,1820415,88424,SAS,84398,1816389,chr5,88424,95.44693748303628
HG03492.maternal,0.013150875680146593,1818358,25882,SAS,23913,1816389,chr21,25882,92.392396259949
HG03492.maternal,0.04388835630172696,1820255,83754,SAS,79888,1816389,chr12,83754,95.38410105785992
HG03492.maternal,0.03982380596687025,1820720,76839,SAS,72508,1816389,chr4,76839,94.36353934850791
HG03492.maternal,0.04989262403146107,1821171,95645,SAS,90863,1816389,chr7,95645,95.0002613832401
HG03492.maternal,0.03181513473119697,1819920,61432,SAS,57901,1816389,chr14,61432,94.25218127360333
HG03492.maternal,0.041447216260032185,1820267,79323,SAS,75445,1816389,chr8,79323,95.1111279200232
HG03492.maternal,1.8167884465467805e-05,1816392,36,SAS,33,1816389,chrM,36,91.66666666666667
HG03492.maternal,0.05296833443441481,1820937,101000,SAS,96452,1816389,chr3,101000,95.4970297029703
HG03492.maternal,0.04584381682021703,1821118,88216,SAS,83487,1816389,chr10,88216,94.63929445905505
HG03492.maternal,0.020710461034736668,1818453,39725,SAS,37661,1816389,chr18,39725,94.80427942101952
HG02055.paternal,0.02327248866483272,1758686,44164,AFR,40929,1755451,chr13,44164,92.67502943573952
HG02055.paternal,0.049658184957866,1760455,92425,AFR,87421,1755451,chr17,92425,94.58588044360292
HG02055.paternal,0.04705971876607793,1760954,88373,AFR,82870,1755451,chr6,88373,93.77298496147013
HG02055.paternal,0.050095693508175124,1760830,93589,AFR,88210,1755451,chr19,93589,94.25252967763305
HG02055.paternal,0.028362090280994835,1759285,53731,AFR,49897,1755451,chr22,53731,92.86445441179208
HG02055.paternal,0.04452779030932919,1760002,82920,AFR,78369,1755451,chr9,82920,94.51157742402316
HG02055.paternal,0.054425283766672536,1761130,101529,AFR,95850,1755451,chr11,101529,94.40652424430458
HG02055.paternal,0.031667631132267456,1759178,59436,AFR,55709,1755451,chr15,59436,93.72938959553133
HG02055.paternal,0.09029119940510939,1764358,168213,AFR,159306,1755451,chr1,168213,94.7049276809759
HG02055.paternal,0.032344284156757795,1759198,60647,AFR,56900,1755451,chr20,60647,93.82162349333025
HG02055.paternal,0.041644206918605875,1760557,78423,AFR,73317,1755451,chr16,78423,93.48915496729276
HG02055.paternal,0.07335357526869525,1763336,137232,AFR,129347,1755451,chr2,137232,94.25425556721464
HG02055.paternal,0.04708808572621106,1760955,88424,AFR,82920,1755451,chr5,88424,93.77544558038542
HG02055.paternal,0.013579194614069787,1757468,25882,AFR,23865,1755451,chr21,25882,92.20693918553435
HG02055.paternal,0.044755898605784085,1760416,83754,AFR,78789,1755451,chr12,83754,94.07192492298876
HG02055.paternal,0.04077050268870494,1760513,76839,AFR,71777,1755451,chr4,76839,93.41219953409076
HG02055.paternal,0.05079009527010036,1761623,95645,AFR,89473,1755451,chr7,95645,93.54697056824716
HG02055.paternal,0.0323937963740586,1759874,61432,AFR,57009,1755451,chr14,61432,92.80016929287667
HG02055.paternal,0.042216382819431804,1760454,79323,AFR,74320,1755451,chr8,79323,93.6928759628355
HG02055.paternal,9.684016246361374e-06,1755470,36,AFR,17,1755451,chrM,36,47.22222222222222
HG02055.paternal,0.0543188744245533,1760806,101000,AFR,95645,1755451,chr3,101000,94.6980198019802
